loan_id,customer_id,loan_type,loan_amount,start_date,term_months,interest_rate,status
LOAN404803,CUST047120,Personal,474172,3/30/2025,24,12,Active
LOAN404804,CUST015902,Home,2894183,11/23/2025,60,7.5,Active
LOAN404805,CUST040258,Home,855166,5/21/2025,60,7.5,Active
LOAN404806,CUST022913,Car,668358,11/4/2025,36,9.5,Active
LOAN404807,CUST013933,Home,2779808,9/17/2025,60,7.5,Active
LOAN404808,CUST032595,Personal,297839,6/19/2025,24,12,Active
LOAN404809,CUST008399,Personal,269319,7/12/2025,24,12,Active
LOAN404810,CUST015876,Home,2685550,6/28/2025,60,7.5,Active
LOAN404811,CUST036391,Personal,312702,7/14/2025,24,12,Active
LOAN404812,CUST037795,Home,4510327,10/30/2025,60,7.5,Active
LOAN404813,CUST021699,Home,1097773,11/4/2025,60,7.5,Active
LOAN404814,CUST010809,Home,3470852,11/10/2025,60,7.5,Active
LOAN404815,CUST039723,Home,1956755,6/10/2025,60,7.5,Active
LOAN404816,CUST048671,Car,421795,5/17/2025,36,9.5,Active
LOAN404817,CUST022352,Personal,338130,3/9/2025,24,12,Active
LOAN404818,CUST021069,Car,1005133,4/7/2025,36,9.5,Closed
LOAN404819,CUST037213,Personal,289155,4/16/2025,24,12,Active
LOAN404820,CUST004306,Home,725896,10/25/2025,60,7.5,Active
LOAN404821,CUST037447,Car,1159085,1/16/2025,36,9.5,Active
LOAN404822,CUST016555,Car,789549,10/25/2025,36,9.5,Active
LOAN404823,CUST042726,Car,1197842,1/18/2025,36,9.5,Active
LOAN404824,CUST031363,Car,814178,7/24/2025,36,9.5,Active
LOAN404825,CUST020784,Car,1360727,3/13/2025,36,9.5,Active
LOAN404826,CUST000864,Car,512946,11/5/2025,36,9.5,Active
LOAN404827,CUST045287,Home,4675658,2/5/2025,60,7.5,Active
LOAN404828,CUST030893,Personal,492018,5/21/2025,24,12,Active
LOAN404829,CUST015210,Home,4570202,6/21/2025,60,7.5,Active
LOAN404830,CUST006121,Home,4048758,11/21/2025,60,7.5,Active
LOAN404831,CUST000925,Car,413971,6/3/2025,36,9.5,Active
LOAN404832,CUST031419,Car,767078,2/20/2025,36,9.5,Active
LOAN404833,CUST026827,Home,1927703,7/21/2025,60,7.5,Closed
LOAN404834,CUST009624,Home,3704081,9/2/2025,60,7.5,Active
LOAN404835,CUST041582,Home,582718,9/17/2025,60,7.5,Active
LOAN404836,CUST009316,Personal,466300,3/26/2025,24,12,Active
LOAN404837,CUST047827,Personal,222548,8/27/2025,24,12,Active
LOAN404838,CUST014359,Personal,280112,10/6/2025,24,12,Active
LOAN404839,CUST009517,Home,4681279,1/19/2025,60,7.5,Active
LOAN404840,CUST009988,Car,849155,10/4/2025,36,9.5,Active
LOAN404841,CUST049097,Personal,421375,2/16/2025,24,12,Active
LOAN404842,CUST024958,Home,1965535,9/24/2025,60,7.5,Active
LOAN404843,CUST048347,Car,929647,7/20/2025,36,9.5,Active
LOAN404844,CUST012367,Home,4476115,4/3/2025,60,7.5,Active
LOAN404845,CUST037239,Personal,478715,6/3/2025,24,12,Active
LOAN404846,CUST041737,Home,2512934,7/8/2025,60,7.5,Active
LOAN404847,CUST018638,Home,3615884,8/10/2025,60,7.5,Active
LOAN404848,CUST014870,Home,3144180,2/13/2025,60,7.5,Active
LOAN404849,CUST033196,Home,2455465,8/20/2025,60,7.5,Active
LOAN404850,CUST038067,Home,4388231,1/27/2025,60,7.5,Active
LOAN404851,CUST006791,Home,4873072,1/18/2025,60,7.5,Active
LOAN404852,CUST033090,Home,1629127,3/31/2025,60,7.5,Active
LOAN404853,CUST031293,Personal,59036,4/15/2025,24,12,Active
LOAN404854,CUST030537,Home,4804483,8/22/2025,60,7.5,Active
LOAN404855,CUST010830,Home,4481337,10/7/2025,60,7.5,Closed
LOAN404856,CUST038232,Personal,354440,4/8/2025,24,12,Active
LOAN404857,CUST038158,Home,4421509,6/27/2025,60,7.5,Active
LOAN404858,CUST047101,Home,4419989,4/2/2025,60,7.5,Active
LOAN404859,CUST015719,Home,2612133,6/22/2025,60,7.5,Active
LOAN404860,CUST030581,Car,1191571,4/25/2025,36,9.5,Active
LOAN404861,CUST020749,Car,451396,5/24/2025,36,9.5,Active
LOAN404862,CUST045728,Car,723095,11/28/2025,36,9.5,Active
LOAN404863,CUST013770,Personal,287077,9/16/2025,24,12,Active
LOAN404864,CUST034129,Home,934988,12/5/2025,60,7.5,Active
LOAN404865,CUST011489,Personal,112853,7/27/2025,24,12,Active
LOAN404866,CUST034961,Car,723854,11/3/2025,36,9.5,Active
LOAN404867,CUST032858,Personal,440388,1/25/2025,24,12,Active
LOAN404868,CUST016923,Home,529698,7/28/2025,60,7.5,Active
LOAN404869,CUST026385,Personal,330931,7/9/2025,24,12,Active
LOAN404870,CUST048191,Car,494549,6/21/2025,36,9.5,Active
LOAN404871,CUST006259,Personal,499446,10/9/2025,24,12,Active
LOAN404872,CUST036624,Personal,481839,5/12/2025,24,12,Active
LOAN404873,CUST048929,Personal,50092,3/19/2025,24,12,Active
LOAN404874,CUST025507,Personal,315120,3/16/2025,24,12,Active
LOAN404875,CUST003136,Car,1491829,6/24/2025,36,9.5,Active
LOAN404876,CUST032337,Personal,445308,6/15/2025,24,12,Active
LOAN404877,CUST018567,Home,3319041,8/20/2025,60,7.5,Active
LOAN404878,CUST010506,Car,1322256,3/27/2025,36,9.5,Active
LOAN404879,CUST037990,Car,742320,8/6/2025,36,9.5,Active
LOAN404880,CUST031855,Car,1308366,4/3/2025,36,9.5,Active
LOAN404881,CUST037558,Car,975620,4/8/2025,36,9.5,Active
LOAN404882,CUST024593,Car,1419505,9/6/2025,36,9.5,Active
LOAN404883,CUST040684,Personal,156555,2/17/2025,24,12,Active
LOAN404884,CUST018108,Home,2589477,5/24/2025,60,7.5,Active
LOAN404885,CUST024182,Home,1539355,4/8/2025,60,7.5,Active
LOAN404886,CUST037990,Car,389404,3/24/2025,36,9.5,Active
LOAN404887,CUST046090,Car,831949,3/8/2025,36,9.5,Active
LOAN404888,CUST049847,Personal,245688,9/25/2025,24,12,Active
LOAN404889,CUST043397,Car,1207284,5/15/2025,36,9.5,Active
LOAN404890,CUST014907,Personal,94359,7/28/2025,24,12,Active
LOAN404891,CUST003803,Car,405424,10/1/2025,36,9.5,Active
LOAN404892,CUST009366,Car,1461990,4/2/2025,36,9.5,Active
LOAN404893,CUST038310,Personal,436608,4/18/2025,24,12,Active
LOAN404894,CUST020183,Home,1092908,11/15/2025,60,7.5,Active
LOAN404895,CUST013954,Personal,179522,6/8/2025,24,12,Active
LOAN404896,CUST004404,Personal,308510,11/24/2025,24,12,Active
LOAN404897,CUST017117,Personal,256179,5/4/2025,24,12,Active
LOAN404898,CUST036028,Car,1216705,3/28/2025,36,9.5,Active
LOAN404899,CUST014663,Home,1979206,7/29/2025,60,7.5,Active
LOAN404900,CUST032294,Home,1695228,6/9/2025,60,7.5,Active
LOAN404901,CUST020512,Home,1514972,5/21/2025,60,7.5,Active
LOAN404902,CUST000478,Home,4129782,5/27/2025,60,7.5,Active
LOAN404903,CUST030375,Car,323170,7/14/2025,36,9.5,Active
LOAN404904,CUST021890,Home,2280220,8/28/2025,60,7.5,Active
LOAN404905,CUST004014,Personal,300785,9/1/2025,24,12,Active
LOAN404906,CUST043671,Car,440489,7/5/2025,36,9.5,Active
LOAN404907,CUST037989,Personal,290241,11/20/2025,24,12,Active
LOAN404908,CUST002818,Car,343243,7/30/2025,36,9.5,Active
LOAN404909,CUST018133,Car,368951,10/6/2025,36,9.5,Active
LOAN404910,CUST014084,Car,762591,7/6/2025,36,9.5,Active
LOAN404911,CUST019474,Personal,473703,3/20/2025,24,12,Active
LOAN404912,CUST012231,Car,766136,5/5/2025,36,9.5,Active
LOAN404913,CUST006848,Car,535046,7/9/2025,36,9.5,Active
LOAN404914,CUST004551,Home,3154127,11/30/2025,60,7.5,Active
LOAN404915,CUST045493,Personal,321911,10/4/2025,24,12,Closed
LOAN404916,CUST036367,Home,3670320,4/20/2025,60,7.5,Active
LOAN404917,CUST021482,Car,360792,2/17/2025,36,9.5,Active
LOAN404918,CUST007025,Personal,218649,2/10/2025,24,12,Active
LOAN404919,CUST024448,Home,3576103,3/14/2025,60,7.5,Active
LOAN404920,CUST047950,Car,313063,10/25/2025,36,9.5,Active
LOAN404921,CUST012720,Car,552286,8/13/2025,36,9.5,Active
LOAN404922,CUST045818,Home,2307507,5/8/2025,60,7.5,Active
LOAN404923,CUST005310,Car,1199119,9/7/2025,36,9.5,Active
LOAN404924,CUST040765,Home,1239277,3/18/2025,60,7.5,Active
LOAN404925,CUST018292,Home,3462925,9/13/2025,60,7.5,Active
LOAN404926,CUST011374,Personal,349066,10/11/2025,24,12,Active
LOAN404927,CUST040631,Personal,386852,2/10/2025,24,12,Active
LOAN404928,CUST029553,Personal,198537,2/6/2025,24,12,Active
LOAN404929,CUST007580,Home,1993866,9/10/2025,60,7.5,Active
LOAN404930,CUST040499,Personal,330860,10/13/2025,24,12,Active
LOAN404931,CUST048189,Car,1148688,8/1/2025,36,9.5,Active
LOAN404932,CUST026823,Home,672326,9/13/2025,60,7.5,Active
LOAN404933,CUST027329,Personal,211418,9/23/2025,24,12,Active
LOAN404934,CUST014398,Home,4441400,6/27/2025,60,7.5,Active
LOAN404935,CUST005887,Home,2426258,6/21/2025,60,7.5,Active
LOAN404936,CUST028100,Personal,264299,9/18/2025,24,12,Active
LOAN404937,CUST014530,Home,2377331,4/16/2025,60,7.5,Closed
LOAN404938,CUST022908,Car,921479,7/2/2025,36,9.5,Active
LOAN404939,CUST024711,Home,4667590,6/2/2025,60,7.5,Active
LOAN404940,CUST033710,Home,1682129,11/1/2025,60,7.5,Active
LOAN404941,CUST003536,Home,1396224,8/19/2025,60,7.5,Active
LOAN404942,CUST021833,Car,608744,9/10/2025,36,9.5,Closed
LOAN404943,CUST018835,Personal,376398,4/1/2025,24,12,Active
LOAN404944,CUST008263,Personal,315929,4/21/2025,24,12,Active
LOAN404945,CUST004536,Personal,263207,5/10/2025,24,12,Active
LOAN404946,CUST040457,Car,376584,1/19/2025,36,9.5,Active
LOAN404947,CUST030278,Personal,92008,5/22/2025,24,12,Active
LOAN404948,CUST028662,Car,1256833,1/13/2025,36,9.5,Active
LOAN404949,CUST019597,Home,3114949,10/18/2025,60,7.5,Active
LOAN404950,CUST027970,Home,2682108,1/16/2025,60,7.5,Active
LOAN404951,CUST017920,Personal,302136,9/27/2025,24,12,Active
LOAN404952,CUST047706,Personal,123504,6/11/2025,24,12,Active
LOAN404953,CUST040689,Personal,247150,3/19/2025,24,12,Active
LOAN404954,CUST010814,Car,302608,6/27/2025,36,9.5,Active
LOAN404955,CUST037138,Car,958454,3/28/2025,36,9.5,Active
LOAN404956,CUST003107,Car,868024,8/7/2025,36,9.5,Active
LOAN404957,CUST041308,Personal,321479,2/21/2025,24,12,Closed
LOAN404958,CUST017751,Personal,310287,4/15/2025,24,12,Active
LOAN404959,CUST016832,Home,4917754,5/6/2025,60,7.5,Active
LOAN404960,CUST031104,Personal,73200,3/25/2025,24,12,Active
LOAN404961,CUST029651,Home,3256193,8/29/2025,60,7.5,Active
LOAN404962,CUST015859,Home,796510,12/8/2025,60,7.5,Active
LOAN404963,CUST035203,Car,416253,8/11/2025,36,9.5,Active
LOAN404964,CUST049779,Home,4863881,6/30/2025,60,7.5,Active
LOAN404965,CUST026623,Car,791919,9/9/2025,36,9.5,Active
LOAN404966,CUST038568,Personal,252445,11/23/2025,24,12,Active
LOAN404967,CUST004282,Car,446198,8/29/2025,36,9.5,Active
LOAN404968,CUST009610,Personal,297508,10/14/2025,24,12,Active
LOAN404969,CUST016405,Personal,189832,11/9/2025,24,12,Active
LOAN404970,CUST026381,Car,340533,6/14/2025,36,9.5,Active
LOAN404971,CUST045911,Car,316277,11/28/2025,36,9.5,Closed
LOAN404972,CUST017880,Home,3748903,8/29/2025,60,7.5,Active
LOAN404973,CUST040777,Car,1050800,1/22/2025,36,9.5,Active
LOAN404974,CUST041967,Car,1072186,2/5/2025,36,9.5,Active
LOAN404975,CUST028650,Car,1199502,8/19/2025,36,9.5,Active
LOAN404976,CUST029109,Car,1265733,8/23/2025,36,9.5,Active
LOAN404977,CUST020963,Personal,367872,4/18/2025,24,12,Active
LOAN404978,CUST013956,Home,2423670,7/14/2025,60,7.5,Active
LOAN404979,CUST035909,Car,1392512,10/3/2025,36,9.5,Active
LOAN404980,CUST005872,Personal,322634,3/5/2025,24,12,Active
LOAN404981,CUST042353,Car,1361144,8/3/2025,36,9.5,Active
LOAN404982,CUST007942,Car,918016,7/4/2025,36,9.5,Active
LOAN404983,CUST000505,Car,746893,8/10/2025,36,9.5,Active
LOAN404984,CUST043064,Car,710766,4/24/2025,36,9.5,Active
LOAN404985,CUST028145,Personal,344245,4/28/2025,24,12,Active
LOAN404986,CUST018963,Home,1670643,12/3/2025,60,7.5,Active
LOAN404987,CUST019786,Personal,124312,11/19/2025,24,12,Closed
LOAN404988,CUST013962,Home,2350867,4/12/2025,60,7.5,Active
LOAN404989,CUST007684,Car,1266088,11/30/2025,36,9.5,Active
LOAN404990,CUST027030,Car,1029804,9/6/2025,36,9.5,Closed
LOAN404991,CUST008500,Home,4539838,10/21/2025,60,7.5,Active
LOAN404992,CUST038284,Personal,146318,2/14/2025,24,12,Active
LOAN404993,CUST004071,Personal,383523,6/5/2025,24,12,Active
LOAN404994,CUST006171,Car,666503,2/27/2025,36,9.5,Active
LOAN404995,CUST003640,Home,2042082,11/23/2025,60,7.5,Active
LOAN404996,CUST040852,Car,667025,4/9/2025,36,9.5,Active
LOAN404997,CUST023474,Personal,443058,2/6/2025,24,12,Active
LOAN404998,CUST027877,Personal,72584,9/11/2025,24,12,Active
LOAN404999,CUST006669,Car,940059,11/11/2025,36,9.5,Active
LOAN405000,CUST014427,Personal,359542,12/10/2025,24,12,Closed
LOAN405001,CUST025504,Car,890308,11/7/2025,36,9.5,Active
LOAN405002,CUST001848,Car,1418536,6/16/2025,36,9.5,Active
LOAN405003,CUST033719,Personal,301072,4/13/2025,24,12,Closed
LOAN405004,CUST021831,Home,2793562,4/25/2025,60,7.5,Active
LOAN405005,CUST040010,Home,2676030,11/3/2025,60,7.5,Active
LOAN405006,CUST000503,Personal,397239,10/12/2025,24,12,Active
LOAN405007,CUST043612,Personal,479319,3/25/2025,24,12,Active
LOAN405008,CUST020562,Home,3162383,7/23/2025,60,7.5,Active
LOAN405009,CUST020663,Personal,238159,9/2/2025,24,12,Active
LOAN405010,CUST018841,Car,1432979,5/5/2025,36,9.5,Active
LOAN405011,CUST026912,Home,1744306,8/18/2025,60,7.5,Active
LOAN405012,CUST017762,Home,4190205,2/17/2025,60,7.5,Active
LOAN405013,CUST039866,Personal,191961,11/2/2025,24,12,Active
LOAN405014,CUST027932,Home,764770,5/14/2025,60,7.5,Active
LOAN405015,CUST016587,Home,4102334,11/22/2025,60,7.5,Active
LOAN405016,CUST014616,Personal,299845,5/23/2025,24,12,Active
LOAN405017,CUST032649,Home,1824340,8/22/2025,60,7.5,Closed
LOAN405018,CUST038563,Car,968736,10/4/2025,36,9.5,Active
LOAN405019,CUST022320,Home,1676115,3/25/2025,60,7.5,Active
LOAN405020,CUST027060,Home,2446706,10/18/2025,60,7.5,Active
LOAN405021,CUST039464,Car,505028,10/30/2025,36,9.5,Active
LOAN405022,CUST001395,Home,955378,2/11/2025,60,7.5,Active
LOAN405023,CUST046023,Car,366095,10/22/2025,36,9.5,Active
LOAN405024,CUST024008,Home,1821030,3/13/2025,60,7.5,Active
LOAN405025,CUST029116,Car,498427,6/9/2025,36,9.5,Active
LOAN405026,CUST031339,Home,4485457,5/4/2025,60,7.5,Active
LOAN405027,CUST005700,Home,3030249,7/29/2025,60,7.5,Active
LOAN405028,CUST005205,Personal,132272,12/4/2025,24,12,Active
LOAN405029,CUST003380,Personal,399654,5/17/2025,24,12,Active
LOAN405030,CUST006813,Home,1477638,11/18/2025,60,7.5,Active
LOAN405031,CUST028439,Home,1507167,2/22/2025,60,7.5,Closed
LOAN405032,CUST048318,Home,1400910,6/1/2025,60,7.5,Active
LOAN405033,CUST044320,Personal,418291,11/30/2025,24,12,Active
LOAN405034,CUST009058,Personal,263153,6/12/2025,24,12,Active
LOAN405035,CUST021006,Home,1532356,11/12/2025,60,7.5,Active
LOAN405036,CUST038876,Car,992492,6/6/2025,36,9.5,Active
LOAN405037,CUST013792,Personal,305623,3/15/2025,24,12,Active
LOAN405038,CUST032723,Car,1082228,10/26/2025,36,9.5,Closed
LOAN405039,CUST038309,Personal,105803,1/17/2025,24,12,Active
LOAN405040,CUST007282,Home,2809180,6/13/2025,60,7.5,Active
LOAN405041,CUST002169,Personal,309317,7/31/2025,24,12,Active
LOAN405042,CUST016573,Personal,168003,10/4/2025,24,12,Closed
LOAN405043,CUST045809,Home,1356716,5/27/2025,60,7.5,Active
LOAN405044,CUST034278,Personal,275483,11/12/2025,24,12,Active
LOAN405045,CUST049926,Car,630883,3/18/2025,36,9.5,Active
LOAN405046,CUST012382,Personal,486486,9/8/2025,24,12,Active
LOAN405047,CUST011850,Personal,383475,10/11/2025,24,12,Active
LOAN405048,CUST049958,Personal,394410,2/6/2025,24,12,Active
LOAN405049,CUST031421,Car,964865,2/24/2025,36,9.5,Active
LOAN405050,CUST030784,Car,1474629,12/3/2025,36,9.5,Active
LOAN405051,CUST019845,Home,2641347,3/19/2025,60,7.5,Active
LOAN405052,CUST041718,Home,4625981,4/25/2025,60,7.5,Active
LOAN405053,CUST044908,Personal,61108,5/12/2025,24,12,Active
LOAN405054,CUST025210,Car,765831,8/15/2025,36,9.5,Active
LOAN405055,CUST008263,Home,3070496,8/2/2025,60,7.5,Active
LOAN405056,CUST003364,Home,1156821,4/2/2025,60,7.5,Active
LOAN405057,CUST046658,Car,546738,3/19/2025,36,9.5,Closed
LOAN405058,CUST048880,Personal,465163,8/3/2025,24,12,Active
LOAN405059,CUST028444,Personal,307379,4/24/2025,24,12,Active
LOAN405060,CUST001017,Personal,156793,11/14/2025,24,12,Active
LOAN405061,CUST049890,Home,3385095,7/19/2025,60,7.5,Active
LOAN405062,CUST045293,Car,814983,9/27/2025,36,9.5,Active
LOAN405063,CUST006419,Home,1302958,11/3/2025,60,7.5,Active
LOAN405064,CUST001425,Personal,476232,5/20/2025,24,12,Active
LOAN405065,CUST031162,Personal,340129,10/17/2025,24,12,Active
LOAN405066,CUST009641,Car,1012969,11/19/2025,36,9.5,Active
LOAN405067,CUST005104,Car,333693,12/1/2025,36,9.5,Active
LOAN405068,CUST004815,Car,1047929,5/26/2025,36,9.5,Active
LOAN405069,CUST047840,Home,1972240,8/10/2025,60,7.5,Active
LOAN405070,CUST037120,Personal,208305,4/22/2025,24,12,Active
LOAN405071,CUST007514,Car,695365,9/22/2025,36,9.5,Active
LOAN405072,CUST047533,Personal,350108,7/5/2025,24,12,Active
LOAN405073,CUST020333,Personal,304849,4/24/2025,24,12,Active
LOAN405074,CUST004291,Home,847487,2/13/2025,60,7.5,Active
LOAN405075,CUST029972,Car,1032643,11/28/2025,36,9.5,Active
LOAN405076,CUST039348,Car,652021,11/24/2025,36,9.5,Active
LOAN405077,CUST021869,Car,1458751,10/3/2025,36,9.5,Active
LOAN405078,CUST011268,Home,2300624,1/29/2025,60,7.5,Active
LOAN405079,CUST026683,Car,1081292,6/19/2025,36,9.5,Active
LOAN405080,CUST026556,Personal,416969,12/14/2025,24,12,Active
LOAN405081,CUST046783,Home,2369625,5/20/2025,60,7.5,Active
LOAN405082,CUST045814,Car,1103303,2/27/2025,36,9.5,Active
LOAN405083,CUST013478,Home,3461556,5/15/2025,60,7.5,Active
LOAN405084,CUST024762,Car,729118,2/22/2025,36,9.5,Active
LOAN405085,CUST045500,Car,933660,5/17/2025,36,9.5,Active
LOAN405086,CUST015217,Car,1468197,3/3/2025,36,9.5,Closed
LOAN405087,CUST019096,Personal,311430,6/29/2025,24,12,Active
LOAN405088,CUST044603,Home,532671,9/10/2025,60,7.5,Active
LOAN405089,CUST020732,Home,1614622,8/26/2025,60,7.5,Active
LOAN405090,CUST028189,Home,3967830,1/28/2025,60,7.5,Active
LOAN405091,CUST016888,Home,2827428,1/27/2025,60,7.5,Active
LOAN405092,CUST039541,Personal,186339,3/26/2025,24,12,Active
LOAN405093,CUST024725,Personal,180210,6/22/2025,24,12,Active
LOAN405094,CUST046997,Personal,264422,5/31/2025,24,12,Active
LOAN405095,CUST048535,Home,897592,4/30/2025,60,7.5,Active
LOAN405096,CUST037376,Car,991797,2/3/2025,36,9.5,Active
LOAN405097,CUST031845,Personal,142626,8/28/2025,24,12,Active
LOAN405098,CUST019499,Car,746472,6/27/2025,36,9.5,Active
LOAN405099,CUST024031,Home,3882005,8/24/2025,60,7.5,Active
LOAN405100,CUST026108,Personal,83758,3/17/2025,24,12,Active
LOAN405101,CUST034276,Car,401621,12/1/2025,36,9.5,Active
LOAN405102,CUST041862,Personal,440044,8/18/2025,24,12,Active
LOAN405103,CUST018962,Car,1335316,9/10/2025,36,9.5,Active
LOAN405104,CUST000421,Car,1455720,12/2/2025,36,9.5,Active
LOAN405105,CUST021138,Personal,337339,9/29/2025,24,12,Active
LOAN405106,CUST045340,Car,1030415,3/22/2025,36,9.5,Active
LOAN405107,CUST040963,Car,666684,3/9/2025,36,9.5,Active
LOAN405108,CUST037182,Personal,119085,6/2/2025,24,12,Active
LOAN405109,CUST002958,Car,1065168,11/13/2025,36,9.5,Active
LOAN405110,CUST044680,Car,1397596,10/25/2025,36,9.5,Active
LOAN405111,CUST002086,Car,1372602,3/25/2025,36,9.5,Active
LOAN405112,CUST007101,Personal,154463,9/25/2025,24,12,Active
LOAN405113,CUST034092,Home,842163,3/7/2025,60,7.5,Active
LOAN405114,CUST031496,Home,1987173,11/23/2025,60,7.5,Active
LOAN405115,CUST012816,Home,582093,12/13/2025,60,7.5,Active
LOAN405116,CUST044952,Personal,209488,1/16/2025,24,12,Active
LOAN405117,CUST015442,Home,2108543,7/8/2025,60,7.5,Active
LOAN405118,CUST043244,Home,3884959,2/10/2025,60,7.5,Active
LOAN405119,CUST006440,Personal,118973,11/23/2025,24,12,Active
LOAN405120,CUST042619,Home,1901215,10/13/2025,60,7.5,Active
LOAN405121,CUST028598,Car,843114,7/28/2025,36,9.5,Active
LOAN405122,CUST037311,Home,4954327,8/13/2025,60,7.5,Active
LOAN405123,CUST009600,Home,4827774,5/22/2025,60,7.5,Active
LOAN405124,CUST047643,Car,795716,3/19/2025,36,9.5,Active
LOAN405125,CUST010405,Personal,498883,2/3/2025,24,12,Active
LOAN405126,CUST000193,Personal,439283,7/3/2025,24,12,Active
LOAN405127,CUST045968,Personal,117650,1/31/2025,24,12,Active
LOAN405128,CUST044894,Personal,231437,2/8/2025,24,12,Active
LOAN405129,CUST023881,Personal,120272,5/1/2025,24,12,Active
LOAN405130,CUST023703,Personal,147890,2/21/2025,24,12,Active
LOAN405131,CUST045206,Car,547904,8/16/2025,36,9.5,Active
LOAN405132,CUST020545,Personal,355164,3/18/2025,24,12,Active
LOAN405133,CUST017387,Home,831328,3/15/2025,60,7.5,Active
LOAN405134,CUST033740,Home,4081464,10/10/2025,60,7.5,Active
LOAN405135,CUST028638,Car,1481948,7/22/2025,36,9.5,Active
LOAN405136,CUST005628,Personal,370490,11/28/2025,24,12,Active
LOAN405137,CUST039015,Home,2886785,9/13/2025,60,7.5,Active
LOAN405138,CUST012278,Car,842198,7/3/2025,36,9.5,Active
LOAN405139,CUST006379,Car,1483415,2/15/2025,36,9.5,Active
LOAN405140,CUST021068,Home,4060678,7/6/2025,60,7.5,Active
LOAN405141,CUST037255,Home,4877044,11/16/2025,60,7.5,Active
LOAN405142,CUST009898,Car,1215423,1/14/2025,36,9.5,Active
LOAN405143,CUST048085,Home,3146632,2/11/2025,60,7.5,Active
LOAN405144,CUST047377,Home,1871394,4/25/2025,60,7.5,Active
LOAN405145,CUST032185,Car,1098230,5/4/2025,36,9.5,Active
LOAN405146,CUST004475,Home,4604136,3/9/2025,60,7.5,Active
LOAN405147,CUST030908,Home,2771410,4/30/2025,60,7.5,Active
LOAN405148,CUST019904,Personal,207494,8/13/2025,24,12,Active
LOAN405149,CUST033665,Personal,145281,3/8/2025,24,12,Active
LOAN405150,CUST021411,Home,3182563,6/18/2025,60,7.5,Active
LOAN405151,CUST023791,Home,4086510,11/28/2025,60,7.5,Active
LOAN405152,CUST004942,Home,3682867,5/5/2025,60,7.5,Active
LOAN405153,CUST014310,Personal,55971,5/19/2025,24,12,Active
LOAN405154,CUST042201,Personal,492624,10/7/2025,24,12,Active
LOAN405155,CUST036797,Car,1243597,8/5/2025,36,9.5,Active
LOAN405156,CUST042859,Home,2405750,5/23/2025,60,7.5,Active
