cc_id,customer_id,card_type,limit,usage_last_month,status
CC503414,CUST019353,Gold,100000,61772,Active
CC503415,CUST037514,Gold,100000,80261,Active
CC503416,CUST015976,Classic,50000,36678,Active
CC503417,CUST028301,Gold,100000,75956,Active
CC503418,CUST015248,Classic,50000,47062,Active
CC503419,CUST022745,Classic,50000,27491,Active
CC503420,CUST038383,Gold,100000,60679,Active
CC503421,CUST010602,Gold,100000,41171,Active
CC503422,CUST037076,Classic,50000,4072,Active
CC503423,CUST000510,Classic,50000,3676,Active
CC503424,CUST027200,Platinum,200000,66781,Active
CC503425,CUST044884,Gold,100000,40158,Active
CC503426,CUST038950,Platinum,200000,181992,Active
CC503427,CUST043482,Classic,50000,20376,Active
CC503428,CUST023350,Gold,100000,3789,Active
CC503429,CUST024103,Classic,50000,9026,Active
CC503430,CUST035892,Classic,50000,36923,Active
CC503431,CUST011175,Platinum,200000,151274,Active
CC503432,CUST037367,Gold,100000,601,Active
CC503433,CUST038391,Classic,50000,43967,Active
CC503434,CUST005471,Classic,50000,39634,Active
CC503435,CUST018957,Classic,50000,494,Active
CC503436,CUST003770,Platinum,200000,66308,Active
CC503437,CUST036324,Classic,50000,37456,Active
CC503438,CUST004404,Classic,50000,29875,Active
CC503439,CUST002283,Classic,50000,16366,Active
CC503440,CUST049383,Platinum,200000,127921,Active
CC503441,CUST017041,Platinum,200000,137439,Blocked
CC503442,CUST011294,Gold,100000,47693,Active
CC503443,CUST014226,Classic,50000,25109,Active
CC503444,CUST046174,Classic,50000,48812,Active
CC503445,CUST040743,Classic,50000,36769,Blocked
CC503446,CUST019591,Gold,100000,604,Active
CC503447,CUST028023,Platinum,200000,173240,Active
CC503448,CUST026621,Platinum,200000,92828,Active
CC503449,CUST004480,Gold,100000,89,Active
CC503450,CUST019383,Gold,100000,91776,Active
CC503451,CUST014055,Classic,50000,41001,Active
CC503452,CUST023691,Gold,100000,38454,Active
CC503453,CUST028683,Platinum,200000,159027,Blocked
CC503454,CUST022672,Platinum,200000,132583,Active
CC503455,CUST022454,Platinum,200000,137749,Active
CC503456,CUST008064,Classic,50000,46551,Active
CC503457,CUST037392,Platinum,200000,182308,Active
CC503458,CUST004442,Gold,100000,55006,Active
CC503459,CUST028365,Classic,50000,24601,Active
CC503460,CUST032446,Gold,100000,99980,Active
CC503461,CUST041766,Platinum,200000,174171,Active
CC503462,CUST000987,Gold,100000,15006,Active
CC503463,CUST036760,Gold,100000,39094,Active
CC503464,CUST006477,Classic,50000,1504,Active
CC503465,CUST002141,Classic,50000,32539,Active
CC503466,CUST027736,Platinum,200000,88127,Active
CC503467,CUST047687,Classic,50000,1427,Active
CC503468,CUST016089,Gold,100000,8884,Active
CC503469,CUST048629,Platinum,200000,177307,Active
CC503470,CUST001123,Classic,50000,49361,Active
CC503471,CUST000834,Classic,50000,35790,Active
CC503472,CUST017939,Gold,100000,10643,Active
CC503473,CUST034042,Platinum,200000,155984,Active
CC503474,CUST022930,Platinum,200000,61819,Active
CC503475,CUST000369,Classic,50000,21573,Active
CC503476,CUST033034,Classic,50000,20612,Active
CC503477,CUST025806,Gold,100000,98671,Active
CC503478,CUST010955,Classic,50000,23181,Active
CC503479,CUST017180,Gold,100000,90252,Active
CC503480,CUST033551,Classic,50000,24725,Active
CC503481,CUST015434,Classic,50000,28282,Active
CC503482,CUST036887,Gold,100000,79626,Active
CC503483,CUST025806,Classic,50000,30514,Active
CC503484,CUST013464,Gold,100000,21355,Active
CC503485,CUST035134,Classic,50000,33352,Active
CC503486,CUST010805,Gold,100000,75047,Blocked
CC503487,CUST007661,Classic,50000,21418,Active
CC503488,CUST006634,Classic,50000,26760,Active
CC503489,CUST021152,Classic,50000,749,Active
CC503490,CUST031865,Gold,100000,60917,Active
CC503491,CUST040448,Platinum,200000,147951,Active
CC503492,CUST015687,Platinum,200000,43735,Active
CC503493,CUST002586,Gold,100000,39428,Active
CC503494,CUST006422,Gold,100000,4808,Active
CC503495,CUST046077,Gold,100000,30330,Active
CC503496,CUST041255,Platinum,200000,158610,Active
CC503497,CUST022560,Platinum,200000,58416,Active
CC503498,CUST018074,Classic,50000,21072,Active
CC503499,CUST035837,Gold,100000,84413,Active
CC503500,CUST003897,Platinum,200000,117435,Active
CC503501,CUST015903,Platinum,200000,112633,Active
CC503502,CUST018967,Gold,100000,77177,Active
CC503503,CUST022105,Platinum,200000,65513,Active
CC503504,CUST030380,Platinum,200000,107863,Active
CC503505,CUST023755,Gold,100000,48973,Active
CC503506,CUST048016,Platinum,200000,131610,Active
CC503507,CUST010445,Classic,50000,7155,Active
CC503508,CUST031930,Platinum,200000,1309,Active
CC503509,CUST020909,Platinum,200000,177601,Active
CC503510,CUST019705,Gold,100000,3023,Active
CC503511,CUST044594,Platinum,200000,194479,Active
CC503512,CUST034484,Gold,100000,81787,Active
CC503513,CUST016092,Platinum,200000,195578,Active
CC503514,CUST016573,Platinum,200000,108666,Active
CC503515,CUST049550,Platinum,200000,188959,Active
CC503516,CUST030067,Classic,50000,18554,Active
CC503517,CUST008900,Platinum,200000,115295,Active
CC503518,CUST009597,Gold,100000,90036,Active
CC503519,CUST004719,Gold,100000,79396,Active
CC503520,CUST003949,Classic,50000,32998,Active
CC503521,CUST049647,Platinum,200000,160432,Active
CC503522,CUST023282,Gold,100000,4109,Active
CC503523,CUST029932,Platinum,200000,24154,Active
CC503524,CUST004467,Classic,50000,36836,Active
CC503525,CUST049973,Platinum,200000,176686,Active
CC503526,CUST006488,Classic,50000,12620,Blocked
CC503527,CUST032025,Classic,50000,27039,Active
CC503528,CUST011046,Platinum,200000,52867,Active
CC503529,CUST032771,Platinum,200000,170965,Active
CC503530,CUST015736,Gold,100000,56581,Active
CC503531,CUST038626,Classic,50000,22415,Active
CC503532,CUST021291,Platinum,200000,98630,Active
CC503533,CUST039698,Classic,50000,44614,Active
CC503534,CUST015088,Gold,100000,12944,Blocked
CC503535,CUST038833,Classic,50000,18234,Active
CC503536,CUST019844,Classic,50000,10466,Active
CC503537,CUST033344,Gold,100000,79101,Active
CC503538,CUST045559,Platinum,200000,118764,Active
CC503539,CUST007501,Classic,50000,17752,Active
CC503540,CUST010097,Classic,50000,47235,Active
CC503541,CUST039000,Classic,50000,31079,Active
CC503542,CUST017433,Platinum,200000,186998,Active
CC503543,CUST011056,Gold,100000,79543,Active
CC503544,CUST034857,Platinum,200000,2579,Active
CC503545,CUST017880,Gold,100000,91268,Active
CC503546,CUST030913,Gold,100000,55331,Active
CC503547,CUST027919,Classic,50000,42568,Blocked
CC503548,CUST033562,Classic,50000,37074,Active
CC503549,CUST049644,Classic,50000,40233,Active
CC503550,CUST034037,Classic,50000,46633,Active
CC503551,CUST015895,Platinum,200000,77889,Active
CC503552,CUST031746,Platinum,200000,121512,Active
CC503553,CUST027112,Classic,50000,24658,Active
CC503554,CUST031965,Classic,50000,31109,Active
CC503555,CUST022238,Classic,50000,34257,Active
CC503556,CUST033127,Platinum,200000,170381,Active
CC503557,CUST030194,Gold,100000,93970,Active
CC503558,CUST018414,Gold,100000,81181,Active
CC503559,CUST009455,Classic,50000,10615,Active
CC503560,CUST035900,Classic,50000,27306,Active
CC503561,CUST049180,Gold,100000,26477,Active
CC503562,CUST008263,Gold,100000,31244,Active
CC503563,CUST011407,Classic,50000,240,Active
CC503564,CUST022596,Platinum,200000,3678,Active
CC503565,CUST019847,Platinum,200000,91612,Active
CC503566,CUST010176,Classic,50000,16157,Active
CC503567,CUST039760,Gold,100000,56558,Active
CC503568,CUST027222,Platinum,200000,980,Active
CC503569,CUST014068,Platinum,200000,8459,Active
CC503570,CUST039475,Classic,50000,48520,Active
CC503571,CUST030413,Platinum,200000,12996,Active
CC503572,CUST014304,Platinum,200000,177452,Active
CC503573,CUST000009,Gold,100000,10852,Active
CC503574,CUST034397,Platinum,200000,47598,Active
CC503575,CUST003203,Gold,100000,61816,Active
CC503576,CUST011928,Gold,100000,90086,Active
CC503577,CUST045418,Gold,100000,70488,Active
CC503578,CUST003432,Gold,100000,57118,Active
CC503579,CUST005850,Gold,100000,76075,Active
CC503580,CUST024889,Platinum,200000,50904,Active
CC503581,CUST035993,Classic,50000,45253,Active
CC503582,CUST047439,Gold,100000,13537,Active
CC503583,CUST024916,Platinum,200000,170356,Blocked
CC503584,CUST014690,Classic,50000,34443,Active
CC503585,CUST018348,Gold,100000,906,Active
CC503586,CUST017914,Gold,100000,43665,Active
CC503587,CUST022347,Platinum,200000,4977,Active
CC503588,CUST020251,Gold,100000,11883,Active
CC503589,CUST003748,Platinum,200000,47156,Active
CC503590,CUST041941,Gold,100000,77061,Active
CC503591,CUST046078,Platinum,200000,96300,Active
CC503592,CUST006937,Gold,100000,65560,Active
CC503593,CUST034413,Platinum,200000,191115,Active
CC503594,CUST015133,Classic,50000,37789,Active
CC503595,CUST017133,Classic,50000,18692,Active
CC503596,CUST021781,Classic,50000,24151,Active
CC503597,CUST018964,Platinum,200000,196148,Active
CC503598,CUST036158,Classic,50000,1475,Active
CC503599,CUST013668,Platinum,200000,52178,Active
CC503600,CUST049639,Gold,100000,77667,Active
CC503601,CUST037347,Classic,50000,34129,Active
CC503602,CUST030353,Gold,100000,3612,Active
CC503603,CUST004482,Platinum,200000,27444,Active
CC503604,CUST008405,Classic,50000,4784,Active
CC503605,CUST048474,Gold,100000,73625,Active
CC503606,CUST035344,Gold,100000,72190,Blocked
CC503607,CUST030673,Classic,50000,16609,Active
CC503608,CUST041391,Gold,100000,45293,Active
CC503609,CUST005702,Platinum,200000,21586,Active
CC503610,CUST048596,Platinum,200000,173072,Active
CC503611,CUST044307,Platinum,200000,31243,Active
CC503612,CUST011531,Gold,100000,57403,Active
CC503613,CUST046297,Classic,50000,24668,Active
CC503614,CUST015394,Platinum,200000,143708,Active
CC503615,CUST037252,Classic,50000,1579,Active
CC503616,CUST025114,Platinum,200000,138577,Active
CC503617,CUST021034,Platinum,200000,158665,Active
CC503618,CUST015874,Classic,50000,30600,Active
CC503619,CUST031649,Classic,50000,49293,Active
CC503620,CUST012470,Platinum,200000,119960,Active
CC503621,CUST019246,Platinum,200000,73634,Active
CC503622,CUST041407,Classic,50000,9261,Active
CC503623,CUST005872,Classic,50000,40500,Active
CC503624,CUST019206,Classic,50000,27861,Active
CC503625,CUST022761,Platinum,200000,150532,Active
CC503626,CUST033902,Gold,100000,94398,Active
CC503627,CUST046330,Platinum,200000,177307,Active
CC503628,CUST014390,Gold,100000,12915,Active
CC503629,CUST039445,Platinum,200000,46306,Active
CC503630,CUST046402,Platinum,200000,183600,Active
CC503631,CUST045912,Platinum,200000,135788,Active
CC503632,CUST001446,Platinum,200000,186414,Active
CC503633,CUST023326,Platinum,200000,35514,Active
CC503634,CUST019725,Platinum,200000,58794,Active
CC503635,CUST014524,Platinum,200000,27930,Active
CC503636,CUST023380,Classic,50000,40416,Active
CC503637,CUST033672,Classic,50000,16801,Active
CC503638,CUST007846,Gold,100000,3355,Active
CC503639,CUST025762,Gold,100000,84233,Active
CC503640,CUST036490,Gold,100000,94738,Active
CC503641,CUST019798,Classic,50000,15133,Active
CC503642,CUST024209,Gold,100000,65062,Active
CC503643,CUST046497,Gold,100000,47284,Active
CC503644,CUST035696,Gold,100000,3625,Active
CC503645,CUST041875,Classic,50000,14380,Active
CC503646,CUST022226,Platinum,200000,103669,Active
CC503647,CUST032903,Classic,50000,21193,Active
CC503648,CUST000255,Classic,50000,30335,Active
CC503649,CUST000545,Classic,50000,44151,Active
CC503650,CUST015854,Classic,50000,15217,Active
CC503651,CUST027287,Gold,100000,62969,Active
CC503652,CUST040758,Classic,50000,18287,Active
CC503653,CUST049785,Platinum,200000,191953,Active
CC503654,CUST040325,Classic,50000,19539,Blocked
CC503655,CUST004992,Gold,100000,45044,Active
CC503656,CUST017045,Gold,100000,44488,Active
CC503657,CUST008113,Platinum,200000,1387,Active
CC503658,CUST048847,Platinum,200000,85326,Active
CC503659,CUST049569,Classic,50000,18465,Active
CC503660,CUST011963,Platinum,200000,36859,Active
CC503661,CUST012971,Classic,50000,9887,Active
CC503662,CUST038427,Platinum,200000,96006,Active
CC503663,CUST027455,Gold,100000,50153,Active
CC503664,CUST037700,Gold,100000,28016,Active
CC503665,CUST031937,Classic,50000,10802,Active
CC503666,CUST046830,Classic,50000,30598,Active
CC503667,CUST040471,Platinum,200000,86123,Active
CC503668,CUST019894,Classic,50000,43321,Active
CC503669,CUST002242,Gold,100000,41048,Active
CC503670,CUST013127,Gold,100000,7555,Active
CC503671,CUST005584,Platinum,200000,136978,Active
CC503672,CUST049625,Classic,50000,18840,Active
CC503673,CUST017030,Gold,100000,15602,Active
CC503674,CUST046306,Platinum,200000,152181,Blocked
CC503675,CUST046596,Platinum,200000,49391,Active
CC503676,CUST014987,Gold,100000,83838,Active
CC503677,CUST012770,Gold,100000,39811,Active
CC503678,CUST049948,Classic,50000,47560,Active
CC503679,CUST031675,Platinum,200000,169723,Active
CC503680,CUST021990,Gold,100000,58501,Active
CC503681,CUST037265,Platinum,200000,46031,Active
CC503682,CUST006142,Classic,50000,46683,Active
CC503683,CUST004006,Platinum,200000,89136,Active
CC503684,CUST039228,Gold,100000,24719,Active
CC503685,CUST041830,Classic,50000,618,Active
CC503686,CUST028462,Gold,100000,51778,Active
CC503687,CUST030178,Classic,50000,9487,Active
CC503688,CUST001947,Gold,100000,27418,Active
CC503689,CUST044399,Gold,100000,97864,Active
CC503690,CUST002106,Classic,50000,2635,Active
CC503691,CUST032434,Platinum,200000,83651,Active
CC503692,CUST038957,Classic,50000,8747,Active
CC503693,CUST002510,Gold,100000,49775,Active
CC503694,CUST039106,Platinum,200000,21606,Active
CC503695,CUST026397,Classic,50000,33477,Active
CC503696,CUST040155,Platinum,200000,25255,Active
CC503697,CUST016468,Platinum,200000,31210,Active
CC503698,CUST037886,Gold,100000,58348,Active
CC503699,CUST005465,Gold,100000,49585,Active
CC503700,CUST013338,Classic,50000,29504,Active
CC503701,CUST003313,Platinum,200000,122240,Active
CC503702,CUST049395,Classic,50000,32394,Blocked
CC503703,CUST046731,Platinum,200000,179141,Active
CC503704,CUST036468,Gold,100000,10536,Active
CC503705,CUST041670,Classic,50000,36497,Active
CC503706,CUST016542,Classic,50000,28608,Active
CC503707,CUST010964,Gold,100000,51559,Active
CC503708,CUST045575,Platinum,200000,95405,Active
CC503709,CUST036002,Classic,50000,43381,Active
CC503710,CUST019719,Platinum,200000,43564,Active
CC503711,CUST020972,Gold,100000,38152,Active
CC503712,CUST009072,Gold,100000,16998,Active
CC503713,CUST036398,Platinum,200000,54586,Active
CC503714,CUST028827,Gold,100000,66934,Active
CC503715,CUST028495,Gold,100000,81271,Active
CC503716,CUST026438,Gold,100000,83530,Active
CC503717,CUST026583,Gold,100000,50920,Active
CC503718,CUST031422,Classic,50000,12929,Active
CC503719,CUST019660,Gold,100000,34221,Active
CC503720,CUST002915,Gold,100000,54464,Active
CC503721,CUST008531,Classic,50000,23554,Active
CC503722,CUST027324,Platinum,200000,3677,Active
CC503723,CUST012995,Gold,100000,92367,Active
CC503724,CUST042177,Gold,100000,48992,Active
CC503725,CUST016819,Gold,100000,4614,Active
CC503726,CUST002368,Platinum,200000,84916,Active
CC503727,CUST022012,Platinum,200000,87724,Active
CC503728,CUST015747,Classic,50000,30841,Active
CC503729,CUST039622,Classic,50000,36064,Active
CC503730,CUST017854,Platinum,200000,27531,Active
CC503731,CUST036454,Gold,100000,53538,Active
CC503732,CUST011382,Gold,100000,90424,Active
CC503733,CUST006135,Gold,100000,46624,Active
CC503734,CUST027669,Gold,100000,33947,Active
CC503735,CUST022427,Platinum,200000,25671,Active
CC503736,CUST032573,Platinum,200000,155196,Active
CC503737,CUST022127,Classic,50000,2006,Active
CC503738,CUST012087,Platinum,200000,35051,Active
CC503739,CUST001872,Platinum,200000,93169,Active
CC503740,CUST017874,Platinum,200000,87335,Active
CC503741,CUST046314,Classic,50000,23062,Active
CC503742,CUST045791,Classic,50000,37871,Active
CC503743,CUST046072,Gold,100000,53461,Active
CC503744,CUST021864,Classic,50000,38046,Active
CC503745,CUST000291,Platinum,200000,151410,Active
CC503746,CUST047810,Classic,50000,8268,Active
CC503747,CUST006234,Gold,100000,71119,Active
CC503748,CUST049182,Platinum,200000,146555,Active
CC503749,CUST043867,Gold,100000,26752,Active
CC503750,CUST042725,Gold,100000,88412,Active
CC503751,CUST006571,Classic,50000,49637,Active
CC503752,CUST009330,Gold,100000,33192,Active
CC503753,CUST025838,Platinum,200000,142894,Active
CC503754,CUST045794,Platinum,200000,32978,Active
CC503755,CUST041776,Platinum,200000,168867,Active
CC503756,CUST012691,Platinum,200000,38799,Active
CC503757,CUST037445,Platinum,200000,193727,Active
CC503758,CUST019408,Gold,100000,86149,Active
CC503759,CUST001281,Gold,100000,68484,Active
CC503760,CUST007579,Platinum,200000,66787,Active
CC503761,CUST002087,Platinum,200000,189455,Active
CC503762,CUST034707,Gold,100000,39969,Active
CC503763,CUST037287,Gold,100000,30045,Active
CC503764,CUST014023,Gold,100000,71462,Active
CC503765,CUST030197,Platinum,200000,71528,Active
CC503766,CUST010112,Platinum,200000,133976,Active
CC503767,CUST002188,Classic,50000,1116,Active
CC503768,CUST042484,Gold,100000,46760,Active
CC503769,CUST002636,Gold,100000,6471,Active
CC503770,CUST038017,Gold,100000,79874,Active
CC503771,CUST003717,Platinum,200000,66867,Active
CC503772,CUST044717,Platinum,200000,25637,Active
CC503773,CUST019432,Platinum,200000,141321,Active
CC503774,CUST001976,Classic,50000,47585,Active
CC503775,CUST012915,Classic,50000,34346,Active
CC503776,CUST029581,Gold,100000,33403,Active
CC503777,CUST013237,Classic,50000,40351,Active
CC503778,CUST029327,Platinum,200000,109137,Active
